Vessel,Trip No,Counter,Status,Customer,Month,Time,Total Time,Last Discharge Port Depart,Discharge Port Depart,Discharge Counts,Load Counts,Trip Details,Product,Load Quantity,Total Load Quantity,Details,Vessel_y,Customer (Finance),Cargo (Finance),Contract Type,Load-Port 1,Load-Port 2,Load-Port 3,Discharge-Port 1,Discharge-Port 2,Discharge-Port 3,Discharge-Port 4,Trade Pattern (per sched),TRADE MASTER,Schedule Map,Freight rate (per tonne) - PY,Time charter rate (per day) - PY,Rebate (per tonne) - PY,Other revenue (per trip) - PY,Demurrage rate - PY,Despatch rate - PY,Avg. cc / trip (PY),Freight rate (per tonne) - CY,Time charter rate (per day) - CY,Rebate (per tonne) - CY,Other revenue (per trip) - CY,Demurrage rate - CY,Despatch rate - CY,Type,Avg. cc / trip (CY),Fuel surcharge peg (per L),Fuel surcharge type,Fuel surcharge (tonnage factor),Fuel surcharge (litres factor),Calc comments,Reference price,Column1,In CY schedules?,Total Freight,Total Rebate,Total Time Charter,Total Revenue,a_start_str,a_end_str,Timing,Timing_str
Northern Venture,15.0,26,Firm,Tomlinson,Jan,0.0,2.51,2024-06-16 09:43:17.756,2024-06-15 23:45:00.000,1,1,"Tomlinson,Stone,Bruce Mines,Muskegon",Stone,15653.0,15653.0,"Northern Venture,Tomlinson,Stone,Bruce Mines,Muskegon",Northern Venture,Tomlinson,Stone,COA,Bruce Mines,,,Muskegon,,,,Bruce Mines__-Muskegon___,Northern Venture*Tomlinson*Stone*Bruce Mines__-Muskegon___,"Northern Venture,Tomlinson,Stone,Bruce Mines,Muskegon",7.99,0,0,0,1500,-750,1563.3433750000002,8.73,0,0,0,1552.5,-776.25,,1708.1336250000002,1,Tonnage-based,2.31,0,,,,YES,136650.69,0.0,0.0,136650.69,20240616094317,20240615234500,20240616094317.20240615234500,20240616094317.20240615234500
Northern Venture,16.0,27,Firm,Lafarge,Jan,0.0,3.05,2024-06-18 22:02:17.436,2024-06-18 07:08:00.000,1,1,"Lafarge,Aggregates,Meldrum Bay,Cleveland",Aggregates,15100.0,15100.0,"Northern Venture,Lafarge,Aggregates,Meldrum Bay,Cleveland",Northern Venture,LaFarge,Aggregates,COA,Meldrum Bay,,,Cleveland,,,,Meldrum Bay__-Cleveland___,Northern Venture*LaFarge*Aggregates*Meldrum Bay__-Cleveland___,"Northern Venture,Lafarge,Aggregates,Meldrum Bay,Cleveland",,,,,,,,11.2,0,0,0,1551,-775,,1904,0.688,Tonnage-based,2.26,0,,,,YES,169120.0,0.0,0.0,169120.0,20240618220217,20240618070800,20240618220217.20240618070800,20240618220217.20240618070800
Northern Venture,17.0,28,Firm,Windsor Salt,Jan,0.0,2.41,2024-06-21 23:09:30.980,2024-06-20 15:13:00.000,1,1,"Windsor Salt,Salt,Detroit,Parry Sound",Salt,11500.0,11500.0,"Northern Venture,Windsor Salt,Salt,Detroit,Parry Sound",Northern Venture,Windsor Salt,Salt,COA,Detroit,,,Parry Sound,,,,Detroit__-Parry Sound___,Northern Venture*Windsor Salt*Salt*Detroit__-Parry Sound___,"Northern Venture,Windsor Salt,Salt,Detroit,Parry Sound",,,,,,,,9.76,0,0,0,1545,-772.5,,1403,1.0148,Tonnage-based,2.32,0,,,,YES,112240.0,0.0,0.0,112240.0,20240621230930,20240620151300,20240621230930.20240620151300,20240621230930.20240620151300
Northern Venture,18.0,29,Firm,Lafarge,Jan,0.0,2.02,2024-06-24 09:04:45.845,2024-06-23 04:20:00.000,1,1,"Lafarge,Aggregates,Meldrum Bay,Sarnia",Aggregates,15100.0,15100.0,"Northern Venture,Lafarge,Aggregates,Meldrum Bay,Sarnia",Northern Venture,LaFarge,Aggregates,COA,Meldrum Bay,,,Sarnia,,,,Meldrum Bay__-Sarnia___,Northern Venture*LaFarge*Aggregates*Meldrum Bay__-Sarnia___,"Northern Venture,Lafarge,Aggregates,Meldrum Bay,Sarnia",,,,,,,,5.92,0,0,0,1551,-775,,1256.2240000000002,0.688,Tonnage-based,1.13,0,,,,YES,89392.0,0.0,0.0,89392.0,20240624090445,20240623042000,20240624090445.20240623042000,20240624090445.20240623042000
Northern Venture,19.0,30,Firm,Tomlinson,Jan,0.0,2.6,2024-06-26 09:34:29.185,2024-06-26 05:33:00.000,1,1,"Tomlinson,Stone,Bruce Mines,Detroit",Stone,15653.0,15653.0,"Northern Venture,Tomlinson,Stone,Bruce Mines,Detroit",Northern Venture,Tomlinson,Stone,COA,Bruce Mines,,,Detroit,,,,Bruce Mines__-Detroit___,Northern Venture*Tomlinson*Stone*Bruce Mines__-Detroit___,"Northern Venture,Tomlinson,Stone,Bruce Mines,Detroit",8.7,0,0,0,1500,-750,1702.2637499999998,8.92,0,0,0,1552.5,-776.25,,1745.3095000000003,1,Tonnage-based,2.31,0,,,,YES,139624.76,0.0,0.0,139624.76,20240626093429,20240626053300,20240626093429.20240626053300,20240626093429.20240626053300
Northern Venture,20.0,31,Firm,Compass,Jan,0.0,1.33,2024-06-28 23:56:29.889,2024-06-28 15:41:00.000,1,1,"Compass,Salt,Goderich,Alpena",Salt,8800.0,8800.0,"Northern Venture,Compass,Salt,Goderich,Alpena",Northern Venture,Compass,Salt,COA,Goderich,,,Alpena,,,,Goderich__-Alpena___,Northern Venture*Compass*Salt*Goderich__-Alpena___,"Northern Venture,Compass,Salt,Goderich,Alpena",7.56,0,0,0,1500,-750,831.6,7.76,0,0,0,1551,-775.5,,853.6,1,Tonnage-based,1.92,0,,,,YES,68288.0,0.0,0.0,68288.0,20240628235629,20240628154100,20240628235629.20240628154100,20240628235629.20240628154100
Northern Venture,21.0,32,Firm,Tomlinson,Jul,0.83,2.08,2024-06-30 07:53:34.535,2024-07-01 20:00:00.000,1,1,"Tomlinson,Stone,Bruce Mines,Muskegon",Stone,15653.0,15653.0,"Northern Venture,Tomlinson,Stone,Bruce Mines,Muskegon",Northern Venture,Tomlinson,Stone,COA,Bruce Mines,,,Muskegon,,,,Bruce Mines__-Muskegon___,Northern Venture*Tomlinson*Stone*Bruce Mines__-Muskegon___,"Northern Venture,Tomlinson,Stone,Bruce Mines,Muskegon",7.99,0,0,0,1500,-750,1563.3433750000002,8.73,0,0,0,1552.5,-776.25,,1708.1336250000002,1,Tonnage-based,2.31,0,,,,YES,136650.69,0.0,0.0,136650.69,20240630075334,20240701200000,20240630075334.20240701200000,20240630075334.20240701200000
Northern Venture,22.0,33,Firm,Tomlinson,Jul,1.74,2.76,2024-07-02 09:50:57.610,2024-07-04 03:37:00.000,1,1,"Tomlinson,Stone,Bruce Mines,Detroit",Stone,15653.0,15653.0,"Northern Venture,Tomlinson,Stone,Bruce Mines,Detroit",Northern Venture,Tomlinson,Stone,COA,Bruce Mines,,,Detroit,,,,Bruce Mines__-Detroit___,Northern Venture*Tomlinson*Stone*Bruce Mines__-Detroit___,"Northern Venture,Tomlinson,Stone,Bruce Mines,Detroit",8.7,0,0,0,1500,-750,1702.2637499999998,8.92,0,0,0,1552.5,-776.25,,1745.3095000000003,1,Tonnage-based,2.31,0,,,,YES,139624.76,0.0,0.0,139624.76,20240702095057,20240704033700,20240702095057.20240704033700,20240702095057.20240704033700
Northern Venture,23.0,34,Firm,Tomlinson,Jul,1.69,2.85,2024-07-05 04:05:10.228,2024-07-06 20:43:00.000,1,1,"Tomlinson,Stone,Bruce Mines,Detroit",Stone,15653.0,15653.0,"Northern Venture,Tomlinson,Stone,Bruce Mines,Detroit",Northern Venture,Tomlinson,Stone,COA,Bruce Mines,,,Detroit,,,,Bruce Mines__-Detroit___,Northern Venture*Tomlinson*Stone*Bruce Mines__-Detroit___,"Northern Venture,Tomlinson,Stone,Bruce Mines,Detroit",8.7,0,0,0,1500,-750,1702.2637499999998,8.92,0,0,0,1552.5,-776.25,,1745.3095000000003,1,Tonnage-based,2.31,0,,,,YES,139624.76,0.0,0.0,139624.76,20240705040510,20240706204300,20240705040510.20240706204300,20240705040510.20240706204300
Northern Venture,24.0,35,Firm,Compass,Jul,1.48,1.79,2024-07-08 00:32:04.367,2024-07-09 12:00:00.000,1,1,"Compass,Salt,Goderich,Thessalon",Salt,15000.0,15000.0,"Northern Venture,Compass,Salt,Goderich,Thessalon",Northern Venture,Compass,Salt,COA,Goderich,,,Thessalon,,,,Goderich__-Thessalon___,Northern Venture*Compass*Salt*Goderich__-Thessalon___,"Northern Venture,Compass,Salt,Goderich,Thessalon",6.82,0,0,0,1500,-750,1278.75,6.99,0,0,0,1551,-775.5,,1310.625,1,Tonnage-based,1.75,0,,,,YES,104850.0,0.0,0.0,104850.0,20240708003204,20240709120000,20240708003204.20240709120000,20240708003204.20240709120000
Northern Venture,25.0,36,Firm,Tomlinson,Jul,1.9,1.77,2024-07-09 19:35:19.933,2024-07-11 17:07:00.000,1,1,"Tomlinson,Stone,Bruce Mines,Muskegon",Stone,15653.0,15653.0,"Northern Venture,Tomlinson,Stone,Bruce Mines,Muskegon",Northern Venture,Tomlinson,Stone,COA,Bruce Mines,,,Muskegon,,,,Bruce Mines__-Muskegon___,Northern Venture*Tomlinson*Stone*Bruce Mines__-Muskegon___,"Northern Venture,Tomlinson,Stone,Bruce Mines,Muskegon",7.99,0,0,0,1500,-750,1563.3433750000002,8.73,0,0,0,1552.5,-776.25,,1708.1336250000002,1,Tonnage-based,2.31,0,,,,YES,136650.69,0.0,0.0,136650.69,20240709193519,20240711170700,20240709193519.20240711170700,20240709193519.20240711170700
Northern Venture,26.0,37,Firm,Tomlinson,Jul,3.18,2.76,2024-07-11 14:00:44.928,2024-07-14 18:20:00.000,1,1,"Tomlinson,Stone,Bruce Mines,Detroit",Stone,15653.0,15653.0,"Northern Venture,Tomlinson,Stone,Bruce Mines,Detroit",Northern Venture,Tomlinson,Stone,COA,Bruce Mines,,,Detroit,,,,Bruce Mines__-Detroit___,Northern Venture*Tomlinson*Stone*Bruce Mines__-Detroit___,"Northern Venture,Tomlinson,Stone,Bruce Mines,Detroit",8.7,0,0,0,1500,-750,1702.2637499999998,8.92,0,0,0,1552.5,-776.25,,1745.3095000000003,1,Tonnage-based,2.31,0,,,,YES,139624.76,0.0,0.0,139624.76,20240711140044,20240714182000,20240711140044.20240714182000,20240711140044.20240714182000
Northern Venture,27.0,38,Firm,Windsor Salt,Jul,2.03,2.07,2024-07-14 08:14:57.545,2024-07-16 09:00:00.000,1,1,"Windsor Salt,Salt,Detroit,Parry Sound",Salt,11500.0,11500.0,"Northern Venture,Windsor Salt,Salt,Detroit,Parry Sound",Northern Venture,Windsor Salt,Salt,COA,Detroit,,,Parry Sound,,,,Detroit__-Parry Sound___,Northern Venture*Windsor Salt*Salt*Detroit__-Parry Sound___,"Northern Venture,Windsor Salt,Salt,Detroit,Parry Sound",,,,,,,,9.76,0,0,0,1545,-772.5,,1403,1.0148,Tonnage-based,2.32,0,,,,YES,112240.0,0.0,0.0,112240.0,20240714081457,20240716090000,20240714081457.20240716090000,20240714081457.20240716090000
Northern Venture,28.0,39,Firm,Tomlinson,Jul,2.47,2.35,2024-07-16 09:48:44.364,2024-07-18 21:00:00.000,1,1,"Tomlinson,Stone,Bruce Mines,Muskegon",Stone,15653.0,15653.0,"Northern Venture,Tomlinson,Stone,Bruce Mines,Muskegon",Northern Venture,Tomlinson,Stone,COA,Bruce Mines,,,Muskegon,,,,Bruce Mines__-Muskegon___,Northern Venture*Tomlinson*Stone*Bruce Mines__-Muskegon___,"Northern Venture,Tomlinson,Stone,Bruce Mines,Muskegon",7.99,0,0,0,1500,-750,1563.3433750000002,8.73,0,0,0,1552.5,-776.25,,1708.1336250000002,1,Tonnage-based,2.31,0,,,,YES,136650.69,0.0,0.0,136650.69,20240716094844,20240718210000,20240716094844.20240718210000,20240716094844.20240718210000
Northern Venture,29.0,40,Firm,Tomlinson,Jul,2.16,2.67,2024-07-18 18:16:27.599,2024-07-20 22:01:34.360,1,1,"Tomlinson,Stone,Bruce Mines,Muskegon",Stone,15653.0,15653.0,"Northern Venture,Tomlinson,Stone,Bruce Mines,Muskegon",Northern Venture,Tomlinson,Stone,COA,Bruce Mines,,,Muskegon,,,,Bruce Mines__-Muskegon___,Northern Venture*Tomlinson*Stone*Bruce Mines__-Muskegon___,"Northern Venture,Tomlinson,Stone,Bruce Mines,Muskegon",7.99,0,0,0,1500,-750,1563.3433750000002,8.73,0,0,0,1552.5,-776.25,,1708.1336250000002,1,Tonnage-based,2.31,0,,,,YES,136650.69,0.0,0.0,136650.69,20240718181627,20240720220134,20240718181627.20240720220134,20240718181627.20240720220134
Northern Venture,30.0,41,Firm,Lafarge,Jul,1.55,2.37,2024-07-21 10:27:39.192,2024-07-22 23:36:01.800,1,1,"Lafarge,Aggregates,Meldrum Bay,Sarnia",Aggregates,15100.0,15100.0,"Northern Venture,Lafarge,Aggregates,Meldrum Bay,Sarnia",Northern Venture,LaFarge,Aggregates,COA,Meldrum Bay,,,Sarnia,,,,Meldrum Bay__-Sarnia___,Northern Venture*LaFarge*Aggregates*Meldrum Bay__-Sarnia___,"Northern Venture,Lafarge,Aggregates,Meldrum Bay,Sarnia",,,,,,,,5.92,0,0,0,1551,-775,,1256.2240000000002,0.688,Tonnage-based,1.13,0,,,,YES,89392.0,0.0,0.0,89392.0,20240721102739,20240722233601,20240721102739.20240722233601,20240721102739.20240722233601
Northern Venture,31.0,42,Firm,Tomlinson,Jul,1.78,2.6,2024-07-23 19:21:56.170,2024-07-25 14:05:35.499,1,1,"Tomlinson,Stone,Bruce Mines,Detroit",Stone,15653.0,15653.0,"Northern Venture,Tomlinson,Stone,Bruce Mines,Detroit",Northern Venture,Tomlinson,Stone,COA,Bruce Mines,,,Detroit,,,,Bruce Mines__-Detroit___,Northern Venture*Tomlinson*Stone*Bruce Mines__-Detroit___,"Northern Venture,Tomlinson,Stone,Bruce Mines,Detroit",8.7,0,0,0,1500,-750,1702.2637499999998,8.92,0,0,0,1552.5,-776.25,,1745.3095000000003,1,Tonnage-based,2.31,0,,,,YES,139624.76,0.0,0.0,139624.76,20240723192156,20240725140535,20240723192156.20240725140535,20240723192156.20240725140535
Northern Venture,32.0,43,Firm,Tomlinson,Jul,2.43,2.77,2024-07-26 09:43:56.875,2024-07-28 20:07:00.485,1,1,"Tomlinson,Stone,Bruce Mines,Muskegon",Stone,15653.0,21725.23,"Northern Venture,Tomlinson,Stone,Bruce Mines,Muskegon",Northern Venture,Tomlinson,Stone,COA,Bruce Mines,,,Muskegon,,,,Bruce Mines__-Muskegon___,Northern Venture*Tomlinson*Stone*Bruce Mines__-Muskegon___,"Northern Venture,Tomlinson,Stone,Bruce Mines,Muskegon",7.99,0,0,0,1500,-750,1563.3433750000002,8.73,0,0,0,1552.5,-776.25,,1708.1336250000002,1,Tonnage-based,2.31,0,,,,YES,189661.2579,0.0,0.0,189661.2579,20240726094356,20240728200700,20240726094356.20240728200700,20240726094356.20240728200700
Northern Venture,33.0,2,COMPLETE,Lafarge,Apr,0.34,2.67,2024-03-29 16:08:00.000,2024-04-01 08:16:00.000,1,1,"Lafarge,Aggregates,Meldrum Bay,Fairport",Aggregates,14585.0,30238.0,"Northern Venture,Lafarge,Aggregates,Meldrum Bay,Fairport",Northern Venture,LaFarge,Aggregates,COA,Meldrum Bay,,,Fairport,,,,Meldrum Bay__-Fairport___,Northern Venture*LaFarge*Aggregates*Meldrum Bay__-Fairport___,"Northern Venture,Lafarge,Aggregates,Meldrum Bay,Fairport",,,,,,,,10.3,0,0,0,1551,-775.5,,1815.375,0.688,Tonnage-based,2.17,0,,,,NO,311451.4,0.0,0.0,311451.4,20240329160800,20240401081600,20240329160800.20240401081600,20240329160800.20240401081600
Northern Venture,34.0,45,Firm,Tomlinson,Aug,2.78,2.77,2024-07-31 22:22:02.607,2024-08-03 18:48:31.135,1,1,"Tomlinson,Stone,Bruce Mines,Muskegon",Stone,15653.0,15653.0,"Northern Venture,Tomlinson,Stone,Bruce Mines,Muskegon",Northern Venture,Tomlinson,Stone,COA,Bruce Mines,,,Muskegon,,,,Bruce Mines__-Muskegon___,Northern Venture*Tomlinson*Stone*Bruce Mines__-Muskegon___,"Northern Venture,Tomlinson,Stone,Bruce Mines,Muskegon",7.99,0,0,0,1500,-750,1563.3433750000002,8.73,0,0,0,1552.5,-776.25,,1708.1336250000002,1,Tonnage-based,2.31,0,,,,YES,136650.69,0.0,0.0,136650.69,20240731222202,20240803184831,20240731222202.20240803184831,20240731222202.20240803184831
Northern Venture,35.0,46,Firm,Lafarge,Aug,2.59,3.05,2024-08-03 16:45:55.721,2024-08-06 07:01:52.175,1,1,"Lafarge,Aggregates,Meldrum Bay,Cleveland",Aggregates,15100.0,15100.0,"Northern Venture,Lafarge,Aggregates,Meldrum Bay,Cleveland",Northern Venture,LaFarge,Aggregates,COA,Meldrum Bay,,,Cleveland,,,,Meldrum Bay__-Cleveland___,Northern Venture*LaFarge*Aggregates*Meldrum Bay__-Cleveland___,"Northern Venture,Lafarge,Aggregates,Meldrum Bay,Cleveland",,,,,,,,11.2,0,0,0,1551,-775,,1904,0.688,Tonnage-based,2.26,0,,,,YES,169120.0,0.0,0.0,169120.0,20240803164555,20240806070152,20240803164555.20240806070152,20240803164555.20240806070152
Northern Venture,36.0,47,Firm,Compass,Aug,2.44,2.02,2024-08-06 17:53:09.265,2024-08-09 04:24:26.801,1,1,"Compass,Salt,Goderich,Fisher Harbour",Salt,15400.0,15400.0,"Northern Venture,Compass,Salt,Goderich,Fisher Harbour",Northern Venture,Compass,Salt,COA,Goderich,,,Fisher Harbour,,,,Goderich__-Fisher Harbour___,Northern Venture*Compass*Salt*Goderich__-Fisher Harbour___,"Northern Venture,Compass,Salt,Goderich,Fisher Harbour",5.92,0,0,0,1500,-750,1139.6000000000001,6.07,0,0,0,1551,-775.5,,1168.4750000000001,1,Tonnage-based,1.47,0,,,,YES,93478.0,0.0,0.0,93478.0,20240806175309,20240809042426,20240806175309.20240809042426,20240806175309.20240809042426
Northern Venture,37.0,48,Firm,Tomlinson,Aug,1.81,2.18,2024-08-08 18:25:36.678,2024-08-10 13:45:30.724,1,1,"Tomlinson,Stone,Bruce Mines,Detroit",Stone,15653.0,15653.0,"Northern Venture,Tomlinson,Stone,Bruce Mines,Detroit",Northern Venture,Tomlinson,Stone,COA,Bruce Mines,,,Detroit,,,,Bruce Mines__-Detroit___,Northern Venture*Tomlinson*Stone*Bruce Mines__-Detroit___,"Northern Venture,Tomlinson,Stone,Bruce Mines,Detroit",8.7,0,0,0,1500,-750,1702.2637499999998,8.92,0,0,0,1552.5,-776.25,,1745.3095000000003,1,Tonnage-based,2.31,0,,,,YES,139624.76,0.0,0.0,139624.76,20240808182536,20240810134530,20240808182536.20240810134530,20240808182536.20240810134530
Northern Venture,38.0,49,Firm,Compass,Aug,9.58,1.33,2024-08-10 22:41:25.257,2024-08-20 12:34:39.016,1,1,"Compass,Salt,Goderich,Alpena",Salt,8800.0,8800.0,"Northern Venture,Compass,Salt,Goderich,Alpena",Northern Venture,Compass,Salt,COA,Goderich,,,Alpena,,,,Goderich__-Alpena___,Northern Venture*Compass*Salt*Goderich__-Alpena___,"Northern Venture,Compass,Salt,Goderich,Alpena",7.56,0,0,0,1500,-750,831.6,7.76,0,0,0,1551,-775.5,,853.6,1,Tonnage-based,1.92,0,,,,YES,68288.0,0.0,0.0,68288.0,20240810224125,20240820123439,20240810224125.20240820123439,20240810224125.20240820123439
Northern Venture,39.0,50,Firm,Tomlinson,Aug,11.24,2.08,2024-08-12 06:38:29.903,2024-08-23 12:31:10.567,1,1,"Tomlinson,Stone,Bruce Mines,Muskegon",Stone,15653.0,15653.0,"Northern Venture,Tomlinson,Stone,Bruce Mines,Muskegon",Northern Venture,Tomlinson,Stone,COA,Bruce Mines,,,Muskegon,,,,Bruce Mines__-Muskegon___,Northern Venture*Tomlinson*Stone*Bruce Mines__-Muskegon___,"Northern Venture,Tomlinson,Stone,Bruce Mines,Muskegon",7.99,0,0,0,1500,-750,1563.3433750000002,8.73,0,0,0,1552.5,-776.25,,1708.1336250000002,1,Tonnage-based,2.31,0,,,,YES,136650.69,0.0,0.0,136650.69,20240812063829,20240823123110,20240812063829.20240823123110,20240812063829.20240823123110
Northern Venture,40.0,51,Firm,Tomlinson,Aug,12.09,2.76,2024-08-14 08:35:52.978,2024-08-26 10:50:35.069,1,1,"Tomlinson,Stone,Bruce Mines,Detroit",Stone,15653.0,15653.0,"Northern Venture,Tomlinson,Stone,Bruce Mines,Detroit",Northern Venture,Tomlinson,Stone,COA,Bruce Mines,,,Detroit,,,,Bruce Mines__-Detroit___,Northern Venture*Tomlinson*Stone*Bruce Mines__-Detroit___,"Northern Venture,Tomlinson,Stone,Bruce Mines,Detroit",8.7,0,0,0,1500,-750,1702.2637499999998,8.92,0,0,0,1552.5,-776.25,,1745.3095000000003,1,Tonnage-based,2.31,0,,,,YES,139624.76,0.0,0.0,139624.76,20240814083552,20240826105035,20240814083552.20240826105035,20240814083552.20240826105035
Northern Venture,41.0,52,Firm,LAC,Aug,11.58,3.1,2024-08-17 02:50:05.596,2024-08-28 16:40:08.817,1,1,"LAC,Grain,Port Colborne,Toledo",Grain,10000.0,10000.0,"Northern Venture,LAC,Grain,Port Colborne,Toledo",Northern Venture,LAC,Grain,COA,Port Colborne,,,Toledo,,,,Port Colborne__-Toledo___,Northern Venture*LAC*Grain*Port Colborne__-Toledo___,"Northern Venture,LAC,Grain,Port Colborne,Toledo",,,,,,,,13.9,0,0,0,1175,-587.5,,9237.5,1,Tonnage-based,1.8,0,,,,YES,139000.0,0.0,0.0,139000.0,20240817025005,20240828164008,20240817025005.20240828164008,20240817025005.20240828164008
Northern Venture,42.0,53,Firm,Lafarge,Aug,11.0,2.58,2024-08-20 05:11:55.548,2024-08-31 05:06:41.491,1,1,"Lafarge,Aggregates,Meldrum Bay,Sarnia",Aggregates,15100.0,15100.0,"Northern Venture,Lafarge,Aggregates,Meldrum Bay,Sarnia",Northern Venture,LaFarge,Aggregates,COA,Meldrum Bay,,,Sarnia,,,,Meldrum Bay__-Sarnia___,Northern Venture*LaFarge*Aggregates*Meldrum Bay__-Sarnia___,"Northern Venture,Lafarge,Aggregates,Meldrum Bay,Sarnia",,,,,,,,5.92,0,0,0,1551,-775,,1256.2240000000002,0.688,Tonnage-based,1.13,0,,,,YES,89392.0,0.0,0.0,89392.0,20240820051155,20240831050641,20240820051155.20240831050641,20240820051155.20240831050641
Northern Venture,43.0,54,Firm,Tomlinson,Sep,1.97,2.6,2024-08-22 19:09:24.900,2024-09-02 23:20:54.109,1,1,"Tomlinson,Stone,Bruce Mines,Detroit",Stone,15653.0,15653.0,"Northern Venture,Tomlinson,Stone,Bruce Mines,Detroit",Northern Venture,Tomlinson,Stone,COA,Bruce Mines,,,Detroit,,,,Bruce Mines__-Detroit___,Northern Venture*Tomlinson*Stone*Bruce Mines__-Detroit___,"Northern Venture,Tomlinson,Stone,Bruce Mines,Detroit",8.7,0,0,0,1500,-750,1702.2637499999998,8.92,0,0,0,1552.5,-776.25,,1745.3095000000003,1,Tonnage-based,2.31,0,,,,YES,139624.76,0.0,0.0,139624.76,20240822190924,20240902232054,20240822190924.20240902232054,20240822190924.20240902232054
Northern Venture,44.0,55,Firm,Tomlinson,Sep,5.16,2.77,2024-08-25 09:31:25.604,2024-09-06 03:47:49.948,1,1,"Tomlinson,Stone,Bruce Mines,Muskegon",Stone,15653.0,15653.0,"Northern Venture,Tomlinson,Stone,Bruce Mines,Muskegon",Northern Venture,Tomlinson,Stone,COA,Bruce Mines,,,Muskegon,,,,Bruce Mines__-Muskegon___,Northern Venture*Tomlinson*Stone*Bruce Mines__-Muskegon___,"Northern Venture,Tomlinson,Stone,Bruce Mines,Muskegon",7.99,0,0,0,1500,-750,1563.3433750000002,8.73,0,0,0,1552.5,-776.25,,1708.1336250000002,1,Tonnage-based,2.31,0,,,,YES,136650.69,0.0,0.0,136650.69,20240825093125,20240906034749,20240825093125.20240906034749,20240825093125.20240906034749
Northern Venture,45.0,56,Firm,Tomlinson,Sep,8.24,2.76,2024-08-28 03:55:18.718,2024-09-09 05:39:36.129,1,1,"Tomlinson,Stone,Bruce Mines,Detroit",Stone,15653.0,15653.0,"Northern Venture,Tomlinson,Stone,Bruce Mines,Detroit",Northern Venture,Tomlinson,Stone,COA,Bruce Mines,,,Detroit,,,,Bruce Mines__-Detroit___,Northern Venture*Tomlinson*Stone*Bruce Mines__-Detroit___,"Northern Venture,Tomlinson,Stone,Bruce Mines,Detroit",8.7,0,0,0,1500,-750,1702.2637499999998,8.92,0,0,0,1552.5,-776.25,,1745.3095000000003,1,Tonnage-based,2.31,0,,,,YES,139624.76,0.0,0.0,139624.76,20240828035518,20240909053936,20240828035518.20240909053936,20240828035518.20240909053936
Northern Venture,46.0,57,Firm,Lafarge,Sep,11.08,2.46,2024-08-30 22:09:31.336,2024-09-12 01:55:11.106,1,1,"Lafarge,Aggregates,Meldrum Bay,Sarnia",Aggregates,15100.0,15100.0,"Northern Venture,Lafarge,Aggregates,Meldrum Bay,Sarnia",Northern Venture,LaFarge,Aggregates,COA,Meldrum Bay,,,Sarnia,,,,Meldrum Bay__-Sarnia___,Northern Venture*LaFarge*Aggregates*Meldrum Bay__-Sarnia___,"Northern Venture,Lafarge,Aggregates,Meldrum Bay,Sarnia",,,,,,,,5.92,0,0,0,1551,-775,,1256.2240000000002,0.688,Tonnage-based,1.13,0,,,,YES,89392.0,0.0,0.0,89392.0,20240830220931,20240912015511,20240830220931.20240912015511,20240830220931.20240912015511
Northern Venture,47.0,58,Firm,Tomlinson,Sep,12.53,2.58,2024-09-02 09:16:29.835,2024-09-14 22:00:49.312,1,1,"Tomlinson,Stone,Bruce Mines,Muskegon",Stone,15653.0,15653.0,"Northern Venture,Tomlinson,Stone,Bruce Mines,Muskegon",Northern Venture,Tomlinson,Stone,COA,Bruce Mines,,,Muskegon,,,,Bruce Mines__-Muskegon___,Northern Venture*Tomlinson*Stone*Bruce Mines__-Muskegon___,"Northern Venture,Tomlinson,Stone,Bruce Mines,Muskegon",7.99,0,0,0,1500,-750,1563.3433750000002,8.73,0,0,0,1552.5,-776.25,,1708.1336250000002,1,Tonnage-based,2.31,0,,,,YES,136650.69,0.0,0.0,136650.69,20240902091629,20240914220049,20240902091629.20240914220049,20240902091629.20240914220049
Northern Venture,48.0,59,Firm,Lafarge,Sep,12.48,2.29,2024-09-04 23:16:57.543,2024-09-17 10:47:14.685,1,1,"Lafarge,Aggregates,Meldrum Bay,Bay City",Aggregates,15100.0,15100.0,"Northern Venture,Lafarge,Aggregates,Meldrum Bay,Bay City",Northern Venture,LaFarge,Aggregates,COA,Meldrum Bay,,,Bay City,,,,Meldrum Bay__-Bay City___,Northern Venture*LaFarge*Aggregates*Meldrum Bay__-Bay City___,"Northern Venture,Lafarge,Aggregates,Meldrum Bay,Bay City",,,,,,,,5.96,0,0,0,1551,-775,,1117.5,0.688,Tonnage-based,1.09,0,,,,YES,89996.0,0.0,0.0,89996.0,20240904231657,20240917104714,20240904231657.20240917104714,20240904231657.20240917104714
Northern Venture,49.0,60,Firm,Tomlinson,Sep,12.78,2.45,2024-09-07 06:08:10.775,2024-09-20 00:47:42.393,1,1,"Tomlinson,Stone,Bruce Mines,Muskegon",Stone,15653.0,15653.0,"Northern Venture,Tomlinson,Stone,Bruce Mines,Muskegon",Northern Venture,Tomlinson,Stone,COA,Bruce Mines,,,Muskegon,,,,Bruce Mines__-Muskegon___,Northern Venture*Tomlinson*Stone*Bruce Mines__-Muskegon___,"Northern Venture,Tomlinson,Stone,Bruce Mines,Muskegon",7.99,0,0,0,1500,-750,1563.3433750000002,8.73,0,0,0,1552.5,-776.25,,1708.1336250000002,1,Tonnage-based,2.31,0,,,,YES,136650.69,0.0,0.0,136650.69,20240907060810,20240920004742,20240907060810.20240920004742,20240907060810.20240920004742
